0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
120018B1,0.008395808131650391,0.0065513802577341455,0.007619865155212158,0.006017590940843093,0.003936084484076766,0.004627201178577811,0.005350943366131621,0.006266813457218372,0.008233043171864934,0.010214498116602787,0.010143084537365073,0.00809982240856615,0.007487731908348466,0.007283822576768691,0.007849512375755778,0.008597723683099159,0.0071727146476501125,0.007245578248801284,0.007487006897391736,0.00718775862500222,0.007783173873215159,0.007880144088677541,0.0075105697534854,0.00785948127641079,0.007436437383159953,0.007835193409360399,0.008190811283635524,0.008137341725576827,0.0001865090686182995,0.00015714612487081208,0.00031882356822117474,0.0003351363147475566,0.000130139466732691,0.00012107682977358997,0.004309827632270093,0.004214851196938714,0.003426220528757741,0.005076889224488405,0.0002929044265181457,0.0003351363147475566,0.0003351363147475566,0.0002639039882490224
120019B1,0.005086858125143415,0.004622851112837442,0.005733024140327321,0.004384322508073904,0.0027117222309022146,0.0034753400210760683,0.004560500170558828,0.005224247701443388,0.006732632996916166,0.008114866385918258,0.007964607865136362,0.0063195580043203395,0.005760574556682988,0.005734655414979959,0.0056877109555318155,0.006504798303764365,0.004399185232686829,0.004342634378062039,0.004685020802376876,0.004423110594258857,0.004764590754877784,0.004940043406405979,0.00451681826041596,0.004903611605830393,0.004769303326096516,0.00478416605070944,0.005028857248605171,0.005238929173317132,0.0011429797732818235,0.0011563924759812932,0.00016639001456909518,0.00016058992691527052,0.0011473298390221925,0.0010188216469421394,0.00026752904303266285,0.00018234025561711303,0.00015913990500181433,0.0001310457304286011,0.0011826741231626865,0.0013008509091093636,0.0008966573007334574,0.0007705053942627708
120020B1,0.01172070837920538,0.008799095476330386,0.01067669260151694,0.008586123507791511,0.005318136620339675,0.006300888972184593,0.007681309833794863,0.009582288562335898,0.012500457663166436,0.01585073329420691,0.015788926110145842,0.012512782849430812,0.011021979069658691,0.010888214548142358,0.011756777674302605,0.01247943234542132,0.011764390289348248,0.01138140325145664,0.011891267206775665,0.011218094533453637,0.011634975833572285,0.01164349471231384,0.011313795979741744,0.011503023839447771,0.01150900517984078,0.01144266667730016,0.011533293046891172,0.011512086476406877,0.00018016522274692882,0.00021478449593069474,0.000624415686482062,0.0006398221693125338,0.00028438554777659075,0.00028130425121049643,5.836338201661072e-05,2.7006658138121108e-05,2.265659239775261e-05,1.975654857084028e-05,0.0002073531336242319,0.00025049128554955285,0.0002325472643705328,0.00020970941923359818
220022B1,0.009429492503205454,0.007493713248741472,0.007373361429924609,0.0070007057981663744,0.0042445766461645645,0.005514795842352168,0.00703804386243787,0.009235189566802329,0.011491423664140124,0.012645278601772869,0.010555797024482531,0.008807070596854394,0.00834850116672388,0.008468127974584017,0.008989773357949872,0.009799610596615141,0.009838398682800094,0.009228301962713412,0.00947408067704423,0.00907749968371397,0.008841871122777343,0.009097074979545629,0.00888645929661612,0.009228301962713412,0.0092344645558456,0.008982523248382591,0.008623280319323827,0.008849846243301351,1.8125273918202086e-06,1.4500219134561671e-06,3.2625493052763764e-06,7.250109567280836e-07,1.0875164350921256e-06,1.4500219134561671e-06,2.5375383485482925e-06,1.0875164350921256e-06,3.625054783640418e-07,1.0875164350921256e-06,1.486272461292571e-05,9.425142437465086e-06,1.0512658872557213e-05,6.887604088916794e-06
220023B1,0.002988857669111525,0.002879381014645584,0.003161772782291173,0.003270161920322021,0.0027376413726052434,0.003082021577051083,0.003435826923934388,0.0040045980194875685,0.004553068808252365,0.005388643935881481,0.004535306039812528,0.004157575331357195,0.003933909451206581,0.0038197202255219093,0.004163737924489384,0.004178238143623945,0.004265239458431315,0.004107912080821321,0.0042898898309600714,0.004160475375184107,0.004097399421948764,0.004274302095390418,0.004089061795946391,0.004309102621313365,0.004240589085902561,0.004269952029650049,0.004176425616232125,0.004179325660059038,2.5375383485482925e-06,2.9000438269123342e-06,3.9875602620044586e-06,1.4500219134561671e-06,5.437582175460626e-06,4.350065740368502e-06,1.4500219134561671e-06,3.625054783640418e-07,7.250109567280836e-07,3.625054783640418e-07,9.062636959101044e-06,1.1962680786013377e-05,6.887604088916794e-06,3.9875602620044586e-06
220024B1,0.0005763837105988264,0.0005096827025798426,0.0006619350034927403,0.0005209203724091281,0.0003867933454144326,0.0005071451642312943,0.0006575849377523718,0.000755098911432299,0.000982027340888189,0.0010378531845562516,0.0009298265520037672,0.0006978230458507804,0.0007065231773315173,0.0007384236594275531,0.0006782477500191223,0.0009120637835639293,0.0007456737689948339,0.0006260469611347003,0.0007163108252473465,0.0006807852883676705,0.0007250109567280836,0.0007431362306462856,0.0006844103431513107,0.0007239234402929914,0.0006778852445407581,0.0007097857266367937,0.0007579989552592112,0.0007507488456919305,3.625054783640418e-07,0.0,3.625054783640418e-07,1.0875164350921256e-06,3.625054783640418e-07,7.250109567280836e-07,0.0,0.0,3.625054783640418e-07,0.0,2.5375383485482925e-06,1.4500219134561671e-06,1.4500219134561671e-06,0.0
220025B1,0.0010726537104791996,0.0009671646162752633,0.0011480548499789205,0.0009189513876528461,0.0005622459969426288,0.0007790242730043258,0.0011306545870174464,0.001319882446723476,0.0019053287942814039,0.002009730372050248,0.0018440653684378804,0.001336195193249858,0.0013046572166321864,0.001380420861610271,0.0013209699631585685,0.001762139130327607,0.0012194684292166364,0.0011092667637939678,0.001232156120959378,0.0012241810004353694,0.0012858069317572562,0.001265869130447234,0.001241218757918479,0.0012760192838414273,0.001154217443111109,0.0013213324686369324,0.0014293591011894167,0.0013311201165527615,0.0,3.625054783640418e-07,3.625054783640418e-07,3.625054783640418e-07,3.625054783640418e-07,0.0,7.250109567280836e-07,0.0,0.0,3.625054783640418e-07,2.9000438269123342e-06,1.0875164350921256e-06,3.625054783640418e-07,0.0
220026B1,0.0017309636591882995,0.001526873074869344,0.0015805238856672222,0.0014202964642303154,0.0008779882685977093,0.0011143418404910644,0.0013771583123049947,0.0017418388235392207,0.0021565450907876844,0.002526300678719007,0.0021579951127011407,0.001803102249382744,0.0016102493348930734,0.0017063132866595447,0.0017737393056352566,0.0019122163983703202,0.0019281666394183386,0.001813252402776937,0.001875240839577188,0.0017860644918996336,0.00175343899884687,0.0018426153465244245,0.0017306011537099356,0.0017635891522410634,0.0018360902479138718,0.0017606891084141509,0.0017052257702244525,0.0017603266029357868,7.250109567280836e-07,7.250109567280836e-07,0.0,3.625054783640418e-07,3.625054783640418e-07,7.250109567280836e-07,7.250109567280836e-07,0.0,7.250109567280836e-07,0.0,4.350065740368502e-06,7.975120524008919e-06,8.700131480737003e-06,5.437582175460626e-06
220027B1,0.001830652665738411,0.0014710472312012815,0.0018081773260798407,0.0014735847695498301,0.0008522503796338622,0.0012879819646274405,0.0018828534546228327,0.0022254211316768526,0.0030421459744310385,0.0031791730452526467,0.002981607559544244,0.0022072958577586503,0.0022080208687153785,0.002268196778123809,0.0021652452222684217,0.0028761184653403075,0.0021576326072227764,0.002005742811788243,0.0021670577496602423,0.002127907157996925,0.002194970671494273,0.0021670577496602423,0.0020981817087710733,0.0021927956386240885,0.0020202430309228052,0.0022163584947177514,0.0022848720301285553,0.002286684557520376,3.625054783640418e-07,0.0,7.250109567280836e-07,3.625054783640418e-07,0.0,0.0,1.0875164350921256e-06,0.0,0.0,3.625054783640418e-07,1.4500219134561671e-06,2.175032870184251e-06,7.250109567280836e-07,7.250109567280836e-07
220028B1,0.006186880999239101,0.005080151773793682,0.005300192599160655,0.004728521459780561,0.002668765331716076,0.003766794425680758,0.004868086068950717,0.006124167551482122,0.007802930421785998,0.008743269632662323,0.007669890911226395,0.006086104476253898,0.005684810911704903,0.005777974819644462,0.0061067672885206465,0.006688951086773299,0.006417071978000268,0.006189781043066014,0.0062100813498544,0.0058994141548964155,0.00588092637549985,0.005966840173872128,0.00590340171515842,0.0059885905025739705,0.005974452788917772,0.005850475915317271,0.005659798033697785,0.005820387960613055,0.0009327265958306796,0.0010320530969024268,9.787647915829127e-06,3.2625493052763764e-06,0.0017168259455321018,0.001726976098926295,4.3863162882049045e-05,1.3412702699469545e-05,1.0512658872557213e-05,2.175032870184251e-06,6.16259313218871e-06,6.887604088916794e-06,3.625054783640418e-07,3.625054783640418e-07
220029B1,0.0011360921691929069,0.0010034151641116675,0.0010132028120274966,0.0009182263766961177,0.0005535458654618918,0.0007485738128217463,0.0008489878303285859,0.0010831663693517569,0.0014163089039683112,0.0015515234473980988,0.0014043462231822976,0.0011647301019836662,0.0010527159091691773,0.0011034666761401432,0.0011255795103203498,0.0012542689551395846,0.0011629175745918462,0.0011763302772913155,0.0011734302334644032,0.001109629269272332,0.0010599660187364582,0.0011505923883274687,0.0011237669829285296,0.001162192563635118,0.0010954915556161344,0.0011379046965847269,0.0010643160844768266,0.0011346421472794507,0.0,3.625054783640418e-07,7.250109567280836e-07,0.0,7.250109567280836e-07,3.625054783640418e-07,1.0875164350921256e-06,0.0,1.0875164350921256e-06,7.250109567280836e-07,4.350065740368502e-06,9.062636959101044e-06,6.887604088916794e-06,6.887604088916794e-06
220030B1,0.0019372292763774395,0.0015112853392996901,0.00164758739916457,0.0014463968586725267,0.0009095262452153807,0.001144067289716916,0.0013728082465646262,0.001752713987890142,0.0021536450469607717,0.002402323805118505,0.002056131073280845,0.0017302386482315713,0.0016461373772511136,0.0016323621690732804,0.001735313724928668,0.0018698032574017273,0.001919104002459237,0.0018774158724473727,0.0018676282245315434,0.001831015171216775,0.0017585140755439663,0.0018165149520822132,0.0017331386920584838,0.0017795393932890813,0.0018375402698273282,0.0018147024246903925,0.0017251635715344747,0.001736763746842124,7.250109567280836e-07,1.4500219134561671e-06,3.625054783640418e-07,3.625054783640418e-07,2.9000438269123342e-06,4.350065740368502e-06,1.0875164350921256e-06,0.0,3.625054783640418e-07,7.250109567280836e-07,8.700131480737003e-06,1.667525200474592e-05,1.413771365619763e-05,8.33762600237296e-06
220031B1,0.0018690782464449995,0.002546963490985757,0.0034303893417589274,0.0028757559598619428,0.0019676797365600187,0.002599526785348544,0.0030762214893972585,0.0036656553972171904,0.004559231401384554,0.0055608340381044005,0.00428010218304424,0.003646442606863896,0.003557266259186342,0.003364775850175036,0.0036758055506113845,0.0036497051561691727,0.004616869772444436,0.00414996271631155,0.004544731182249992,0.004164825440924475,0.004424741868911493,0.004604182080701695,0.004391753870380366,0.0044649799770099035,0.0046346325408842745,0.004425466879868222,0.00465130779288902,0.004589319356088768,2.5375383485482925e-06,2.175032870184251e-06,6.16259313218871e-06,8.33762600237296e-06,2.5375383485482925e-06,2.9000438269123342e-06,2.5375383485482925e-06,7.250109567280836e-07,7.250109567280836e-07,3.625054783640418e-07,5.8000876538246685e-06,9.787647915829127e-06,4.350065740368502e-06,3.6250547836404173e-06
220032B1,0.0032179611314375987,0.003959284834692064,0.005045351247870734,0.0043497032348901385,0.003183160605514651,0.00401184812905485,0.004624482387490081,0.005455707449378829,0.006674088362160373,0.0075854271347675735,0.0062108063608111285,0.005167515594079415,0.004969587602892649,0.0050120007438612425,0.005249079326711325,0.005743899304678242,0.0059160894069011614,0.00572577403076004,0.0057873999620819275,0.005603247179072994,0.005745711832070062,0.005839963256444714,0.005583309377762972,0.005942914812300101,0.005910651824725701,0.0058428633002716255,0.005746074337548426,0.005826550553745244,1.4500219134561671e-06,2.175032870184251e-06,7.250109567280836e-07,1.0875164350921256e-06,6.525098610552753e-06,5.8000876538246685e-06,1.0512658872557213e-05,7.2501095672808345e-06,9.062636959101044e-06,6.887604088916794e-06,4.350065740368502e-06,1.0875164350921256e-06,2.9000438269123342e-06,1.4500219134561671e-06
220033B1,0.002300459765698209,0.0021565450907876844,0.00246104969261348,0.002194245660537545,0.00132024495220184,0.0017563390426737825,0.0019995802186560546,0.002354835587452816,0.0029417319569241987,0.003424951759583467,0.002990670196503345,0.0026245396633556625,0.0025850265662139818,0.0025107129431493533,0.0026009768072620004,0.002837330379155355,0.0033216376982497147,0.0031693853973368174,0.003328887807816996,0.003142922497416242,0.0032937247764156835,0.003271974447713841,0.0032770495244109376,0.0033278002913819035,0.0031349473768922326,0.003252036646403819,0.0033441130379082856,0.003269436909365293,2.175032870184251e-06,3.625054783640418e-07,3.625054783640418e-07,1.0875164350921256e-06,1.0875164350921256e-06,2.5375383485482925e-06,4.712571218732543e-06,3.9875602620044586e-06,2.5375383485482925e-06,2.5375383485482925e-06,2.175032870184251e-06,3.625054783640418e-07,7.250109567280836e-07,0.0
220034B1,0.008916184745841972,0.00657149931178335,0.006870566331433684,0.006183618449933825,0.0042101386257199815,0.005391543979708393,0.0060125158641459965,0.007540838960928797,0.009013336214043537,0.010286817959536414,0.008564916937307215,0.007286722620595603,0.007119607595069782,0.00722799673310063,0.0076325528469548985,0.007896094329725559,0.009094174935718716,0.008451090217100906,0.008790395344849648,0.008510541115552609,0.008302462970971649,0.008529391400427539,0.008373876550209365,0.008411214614480859,0.008720069282047025,0.008319138222976395,0.008294125344969277,0.00818247365763315,3.625054783640418e-07,1.0875164350921256e-06,2.175032870184251e-06,1.0875164350921256e-06,0.0,1.0875164350921256e-06,1.3775208177833588e-05,9.062636959101044e-06,1.4500219134561671e-06,2.9000438269123342e-06,1.667525200474592e-05,9.787647915829127e-06,7.612615045644876e-06,7.2501095672808345e-06
220035B1,0.004775284666489523,0.00380376998447389,0.0036580427821715452,0.003979947646958815,0.0028148550394967845,0.002871405894121575,0.0030493960839983194,0.0038363954775266548,0.004737946602218026,0.005613034826988822,0.004641157639494828,0.0043642034540246994,0.004053173753588351,0.004029248392016324,0.0043453531691497686,0.0041430751122226335,0.004959437449498456,0.0047172837899512755,0.0046784957037663225,0.004584606784870037,0.004460629911269535,0.004534218523377435,0.004465342482488267,0.004540743621987987,0.004793409940407724,0.00452406836998324,0.0043127276760970045,0.004388128815596725,2.5375383485482925e-06,2.9000438269123342e-06,5.075076697096585e-05,5.6913360103154566e-05,1.4500219134561671e-06,2.9000438269123342e-06,1.413771365619763e-05,6.887604088916794e-06,9.787647915829127e-06,7.2501095672808345e-06,0.0008638505549415116,0.0009591894957512543,0.0008080247112734492,0.0008145498098840019
220036B1,0.0020071928337016998,0.0010625035570850064,0.0011176043897963407,0.001102379159705051,0.0007086982102017016,0.0009080762233019248,0.00105924100777973,0.0013162573919398358,0.0016370747402920127,0.0019372292763774395,0.0016290996197680038,0.0013688206863026215,0.00133547018229313,0.0013206074576802044,0.001389120993091008,0.0015065727680809574,0.0017374887577988522,0.0016323621690732804,0.0016588250689938552,0.001621124499243995,0.0015468108761793665,0.001563123622705748,0.0015123728557347822,0.001525423052955888,0.0016131493787199858,0.001562036106270656,0.001465247143547457,0.0015076602845160495,1.8125273918202086e-06,0.0,3.625054783640418e-07,0.0,1.8125273918202086e-06,0.0,1.0875164350921256e-06,0.0,0.0,3.625054783640418e-07,7.975120524008919e-06,6.887604088916794e-06,7.975120524008919e-06,7.2501095672808345e-06
220037B1,0.0017316886701450275,0.001249556383920852,0.002030393184316998,0.001614599400633442,0.0010313280859456989,0.0014213839806654078,0.0016860129798711586,0.001908228838108316,0.002414648991382882,0.0026959532425933786,0.002285234535606919,0.0018513154780051614,0.001838990291740784,0.0018607406204426266,0.0018705282683584559,0.0022011332646264615,0.002205120824888466,0.0021224695758214644,0.002191345616710633,0.002117757004602732,0.0020880315553768805,0.002101806763554714,0.002081143951287964,0.0021308072018238373,0.0020999942361628944,0.002118844521037825,0.0020662812266750387,0.0021322572237372933,3.625054783640418e-07,0.0,2.175032870184251e-06,4.712571218732543e-06,7.250109567280836e-07,1.0875164350921256e-06,7.250109567280836e-07,0.0,0.0,3.625054783640418e-07,6.525098610552753e-06,1.1600175307649335e-05,9.425142437465086e-06,6.16259313218871e-06
120001B1,0.01671367758545251,0.01204243199125347,0.01136998432888817,0.010469158215153526,0.006722301590782791,0.008622192802888734,0.010679773898083037,0.01364543121657926,0.01678799120851714,0.01868026980557744,0.01563377376540603,0.013128498404432138,0.012551389682876585,0.012641291041510865,0.013810008703756536,0.014113788294625604,0.01438965496366064,0.01445164340046089,0.014492244014037663,0.01357438014281991,0.013463453466440513,0.013723007388949163,0.013393127403637888,0.013570392582557905,0.013901722589782638,0.013375002129719685,0.013175261611141098,0.013181424204273286,0.00036105545645058565,0.0004495067931714118,4.350065740368501e-05,5.54633381896984e-05,0.0008529753905905902,0.000798962074314348,0.0002204033308453374,0.00016493999265563902,0.0001257894009923225,0.00011817678594667759,0.0005673210736397254,0.0006724476623652974,0.0007340735936871847,0.0006434472240961741
120002B1,0.004649857770975564,0.006334058223454902,0.00774637956716121,0.0063659587055509385,0.005080876784750409,0.006636387792410514,0.0069967182379043705,0.008221986754774832,0.009905462196297442,0.013402915051553716,0.010713486907570893,0.00888392175826757,0.008625092846715645,0.008184286185024972,0.009252589829763805,0.008191173789113888,0.009003186060649341,0.0086084175947109,0.009138038098600766,0.00882990844199133,0.00920908917236012,0.00939034191154214,0.008940472612892363,0.009347928770573546,0.0088523837816499,0.009138763109557493,0.0093635165061432,0.00949800603861626,0.0005774712270339184,0.000572033644858458,0.0005049701313611101,0.0005336080641518693,0.0008236124468431028,0.0008457252810233094,0.00026462899920575046,0.0001812527391820209,0.000173640124136376,0.00023454104450153506,0.00031755479904690064,0.0003632304893207698,0.00032117985383054104,0.0003088546675661636
120003B1,0.008054871729249008,0.008561291882523575,0.012494476322773429,0.009555281904197778,0.004594394432785865,0.005933852175340999,0.007679678559142225,0.00998702592892935,0.013294163408044504,0.01626018323201909,0.01360048053726212,0.010881689449531806,0.010722187039051628,0.010744299873231836,0.011364909252191071,0.01216930890868088,0.009742697236511987,0.009630683043697498,0.010209604292644872,0.009653883394312794,0.010112815329921674,0.010360406571644314,0.010029439069897944,0.01032778107859155,0.010147978361322986,0.01002907656441958,0.010398107141394173,0.010371281735995237,0.00019285291448967024,0.00017327761865801197,0.00047089461639489034,0.0004998950546640136,0.00011926430238176974,0.00010222654489865978,0.004042661094715794,0.004206876076414704,0.005323755455254317,0.006228206623772602,0.00018524029944402536,0.00024070363763372372,0.00019176539805457811,0.00014028962012688418
120004B1,0.015216529959809018,0.01164005091026938,0.013492453904709635,0.011517524058582336,0.006575849377523718,0.008125560297529996,0.009374029165015757,0.011696239259415807,0.014565832626145563,0.01699171928735773,0.014787323473425991,0.012445900588672645,0.011973918455842664,0.011877854504076192,0.012914620172197352,0.01283631898887072,0.013203899543931858,0.01293492047898574,0.013112185657905754,0.012388624723091128,0.01256915245131642,0.012673916534563628,0.012383187140915668,0.01291244513932717,0.013054547286845871,0.012609390559414829,0.01247490102694177,0.012380649602567118,0.007573464453981561,0.006364146178159117,0.0010896914679623096,0.0009653520888834432,0.006854616090385666,0.005649285374825228,0.0021909831112322687,0.002030393184316998,0.0017541640098035982,0.0024682998021807604,0.00027804170190522007,0.00029109189912632547,0.0002758666690350358,0.0002059031117107757
120005B1,0.023926086582983487,0.01766634198259321,0.019258103538089717,0.016805391471478612,0.008971285578553307,0.010808825848380634,0.013484478784185627,0.017731230463220376,0.0229389841653982,0.02591841669207226,0.02179817942498656,0.018076698184101302,0.017627191390929896,0.018147386752382297,0.01911201383030901,0.02026623127342012,0.01887348522554547,0.01914101426857813,0.018655981938527046,0.018091198403235868,0.017721080309826182,0.01810026104019497,0.017723617848174732,0.018045885218440364,0.018576955744243683,0.01797302161728919,0.017545265152819622,0.01767286708120376,6.670100801898368e-05,7.250109567280836e-05,0.00047850723144053517,0.0004944574724885531,8.845133672082621e-05,7.322610662953644e-05,0.00027949172381867615,0.00023997862667699565,0.00019176539805457811,0.00017762768439838047,0.00017509014604983215,0.00018089023370365683,0.00015986491595854242,0.00014355216943216057
120006B1,0.020349245027965486,0.012857706812094196,0.013352526790061115,0.011821666154929768,0.007242496952235191,0.008869059033654645,0.010577547353184377,0.012878369624360949,0.016362772282396118,0.019140289257621405,0.017233510441426545,0.013893384963780266,0.013179611676881468,0.013337664065448191,0.01424175272848811,0.014822486504827303,0.014060137483827723,0.014366817118523703,0.014128651019238528,0.01372336989442753,0.013496078959493276,0.01380239608871089,0.013445690698000673,0.013796596001057064,0.014077537746789198,0.013401465029640259,0.013223837345241879,0.013341289120231829,0.0017135633962268256,0.0018263025999980425,0.0002055406062324117,0.0002124282103213285,0.0020586686116293934,0.0016968881442220795,0.00033024249078964207,0.0001874153323142096,0.0002889168662561413,0.00024976627459282483,0.00021786579249678911,0.0002577413951168337,0.00024215365954717994,0.0001812527391820209
120007B1,0.01759782844718241,0.012632228404551764,0.013005609047266728,0.011734302334644032,0.007525976236315872,0.00909091238641344,0.01029551809101715,0.012852994240875463,0.016176081961038636,0.018608131215382996,0.016331234305778448,0.013488828849925994,0.013256462838294644,0.013324613868227085,0.014242477739444837,0.014662621588868762,0.014699959653140256,0.014874324788233362,0.014846774371877697,0.014049624824955169,0.01412683849184671,0.014212752290218988,0.01388033476655916,0.014274740727019238,0.014558945022056647,0.01426060301336304,0.013763608002525938,0.01386510953646787,0.00037265563175823487,0.0005426707011109706,0.0008674756097251519,0.0010342281297726114,0.000121439335251954,9.20763915044666e-05,0.00029979203060706257,0.00023309102258807886,0.00024179115406881583,0.00017146509126619175,0.0010838913803084848,0.0011600175307649337,0.00040528112481099873,0.0003443802044458397
120008B1,0.010653673503640824,0.010496708631509194,0.01086320167013524,0.009950775381092949,0.006170568252712718,0.007730066820634826,0.009330891013090436,0.011202869303362345,0.014030049529123508,0.015939365883666918,0.014500581640040037,0.0119735559503643,0.01144357294099607,0.01161576304321899,0.012160971282678509,0.01274315508093116,0.012379562086132029,0.011941655468268263,0.012578577593753885,0.011631350778788643,0.011960868258621558,0.012060194759693306,0.011931142809395707,0.011978993532539759,0.011983706103758492,0.011942742984703356,0.01181006597962212,0.011989143685933954,7.866368880499706e-05,7.540113949972069e-05,0.00018234025561711303,0.00023345352806644292,0.0001076641270741204,9.5338940809743e-05,0.0009055386849533764,0.0008638505549415116,0.0004701696054381622,0.0003929559385466213,0.0002142407377131487,0.0002631789772922943,0.0006322095542668889,0.0005502833161566154
120009B1,0.019308491799582318,0.01795815889267626,0.019197565123202923,0.01739772542312546,0.009837673671843366,0.014023524430512956,0.018516779834835254,0.023957262054122797,0.028444717370791267,0.027366988583614967,0.02356974369775163,0.021212008066471902,0.021348310126336784,0.02156327587500666,0.022931371550352558,0.023731058635623633,0.023453379439196776,0.02355451846766034,0.023879685881752887,0.022898021046343062,0.023082898840308726,0.023533855655393596,0.02353566818278541,0.02360273169628276,0.02339827860648544,0.02354545583070124,0.02315177488119789,0.023495430074687004,0.0006503348281850911,0.0006296720159183406,0.00030631712921761536,0.0003200923373954489,0.0007956995250090718,0.0005412206791975143,0.00033350504009491843,0.00024722873624427653,0.00021895330893188125,0.00031429224974162417,0.0004379066178637625,0.0004737946602218026,0.0004944574724885531,0.0004893823957914564
120010B1,0.01328292573821522,0.011142693393953915,0.01227733554123337,0.0104129698660071,0.008084597178474859,0.010067502145126169,0.011154293569261566,0.013270238046472477,0.017193997344284867,0.0210376429313788,0.017038844999545055,0.013948848301969964,0.013848071778984759,0.013475778652704891,0.014898612655283753,0.015356094568979172,0.014051074846868624,0.01371901982868716,0.014105450668623232,0.013508766651236015,0.014102188119317953,0.013920210369179205,0.01360519310848085,0.014224714971005,0.013852784350203493,0.013922385402049391,0.013973136169020354,0.01396733608136653,0.00011491423664140125,0.00010295155585538788,0.00013303951055960333,0.00014391467491052458,0.0001515272899561695,0.0001482647406508931,0.0006666475747114728,0.0006738976842787537,0.00038425580706588435,0.00035271783044821264,0.0005129452518851191,0.0006090092036515901,0.0015217979981722474,0.0012046057046037107
120011B1,0.00125028139487758,0.0013289450836825774,0.0008475378084151296,0.0009298265520037672,0.0010701161721306514,0.0007909869537903393,0.0005647835352911772,0.000624959444699608,0.0007706866470019527,0.0010248029873351464,0.000781561811352874,0.001011752790114041,0.0007920744702254312,0.0006412721912259898,0.0009486768368786973,0.0004020185755057223,0.000972602198450724,0.0008395626878911207,0.0007358861210790048,0.000677522739062394,0.0007123232649853421,0.0007804742949177818,0.000780836800396146,0.0008696506425953362,0.0008468127974584017,0.0007909869537903393,0.0006873103869782232,0.0006912979472402278,0.000598496544779033,0.0005897964132982959,0.0008138247989272737,0.0008123747770138176,0.0007699616360452247,0.0005713086339017298,0.0004650945287410656,0.00044225668360413096,0.00025882891155192586,0.00022004082536697335,0.0007311735498602722,0.0009153263328692057,0.0007775742510908696,0.0006572224322740077
120012B1,0.014373704722612618,0.017525689856987964,0.020315169512999262,0.019978039418120708,0.01638343509466287,0.0208350023689733,0.02325037637131291,0.02654265112581514,0.03178049278269718,0.03798586156133285,0.03177251766217317,0.026525975873810392,0.02617833312005928,0.02554793609318421,0.027875946275238084,0.027795470059041268,0.026481387699971614,0.026620952309141768,0.027008833170991297,0.025400396363490042,0.0260278933465382,0.02619392085562893,0.025823077751262517,0.026456374821964498,0.026533950994334404,0.02565451270382324,0.025699463383140383,0.02600976807262,0.000667372585668201,0.0008953885315591832,0.0010016026367198477,0.001180680343031684,0.0007072481882882455,0.0006140842803486867,0.0006630225199278324,0.0004034685974191785,0.00047234463830834637,0.0005586209421589884,0.0005818212927742871,0.0006434472240961741,0.0005433957120676988,0.00047161962735161835
