1	7	12	24	106
130006D1	1	0.777109110863109	0.642362303439402	0.244425167019341	0.020019190746703
130008D1	1	0.764132048257496	0.674817582831412	0.193955027016029	0.0107455785982331
130009D1	1	0.737214386337185	0.642466115757675	0.194087648307625	0.0114843292863333
130010D1	1	0.674517738046868	0.523472150330783	0.146143817240729	0.00787504624560554
130011D1	1	0.890588090033849	0.814751503573241	0.352463300575806	0.0404692210709021
130012D1	1	0.906021569750301	0.71815279633138	0.27277374691313	0.0200527066308924
130013D1	1	0.726435307785583	0.621100037791535	0.18385817252788	0.0102242466147297
110001T1	1	0.761990798011682	0.624696658639481	0.17579097025984	0.00989370455350659
110002T1	1	0.729124203859981	0.600976770160967	0.181087180920799	0.0120977711898612
110003T1	1	0.65218760643619	0.508655897230013	0.149636813826446	0.00997456472463535
110004T1	1	0.716758998407747	0.631890496062903	0.183792718838816	0.00962922208857025
110005T1	1	0.868221343209742	0.713854558990141	0.222030630767243	0.0159735890351598
110006T1	1	0.574968890927229	0.459382476054614	0.185033647333935	0.0151446534023988
110007T1	1	0.677148944786393	0.545475156371603	0.172266378672605	0.0109838566888802
110008T1	1	0.775061713354793	0.664478798939714	0.23851907154947	0.0188055859741813
110009T1	1	0.688611103146468	0.567094603809323	0.196521785170261	0.014843629991698
110010T1	1	0.74022808481105	0.565452355199969	0.199548367796169	0.0149634858378608
1100011T1	1	0.799665685822996	0.733929466743529	0.33585951520587	0.0324697432921585
130001D1	1	0.830101008024147	0.68840075024068	0.244116512383015	0.0159556922752572
130002D1	1	0.812549529366166	0.613389757017152	0.253257246664421	0.0168365084815394
130003D1	1	0.910987230745608	0.817096564029453	0.385451554341774	0.0372301063254878
130004D1	1	0.748200406352108	0.630815573202315	0.229601682409719	0.015836971277353
130005D1	1	0.696406873896181	0.556230054064912	0.200564071566239	0.0164388559942895
120001B1	1	0.561724754693884	0.467622599084379	0.204141102591821	0.0174442046161094
120003B1	1	0.626252127717669	0.443916394036836	0.152549052230382	0.0111705722074947
120004B1	1	0.743032936100573	0.600033914352859	0.224306073498489	0.0178449515159668
120005B1	1	0.671885363534293	0.538774807478905	0.21017839172928	0.0179918271324692
120006B1	1	0.724546360189249	0.574099730931791	0.212480764525657	0.0167838809373312
120007B1	1	0.650601562384662	0.539879097581095	0.221431253892969	0.0175492056175216
120008B1	1	0.717474989892998	0.54305080887137	0.219987701118715	0.0175927774109987
120009B1	1	0.687852500133794	0.562799525810959	0.240137023498239	0.019982778980273
120012B1	1	0.687764782017343	0.515768364227294	0.183320091953135	0.0132826089279291
120017B1	1	0.784990689533334	0.701029510801858	0.304575764113269	0.0234885917051193
120018B1	1	0.767572708307215	0.571942776350079	0.239157302299379	0.0363240734991385
120019B1	1	0.779784031132622	0.571328337298625	0.230718689057002	0.0186983461695205
120020B1	1	0.766895497178903	0.567967451355936	0.212301705329702	0.0168547672883573
220022B1	1	0.547370212325027	0.430994333798324	0.185173435206039	0.0157651703338213
220024B1	1	0.769835401327571	0.482591824769557	0.199854150892576	0.0220638244381342
220025B1	1	0.683874515797543	0.561571241217943	0.252550706334791	0.0228195520742537
220026B1	1	0.671789526391532	0.487416364548446	0.221350081706999	0.0190086169641285
220027B1	1	0.718085630884097	0.474237283859863	0.192771745859428	0.0149200532806337
220028B1	1	0.598248154504961	0.429677473684573	0.188822328420449	0.0143610378319534
220029B1	1	0.63237399485824	0.488582741596039	0.220074264670919	0.0181253051663508
220030B1	1	0.61285121629543	0.456260255633348	0.212464708192216	0.0175437883127098
220031B1	1	0.659654982129666	0.489071016803021	0.181561980368265	0.0129672327345957
320038B1	1	0.62509277245179	0.50319917825756	0.188403462728626	0.0156388074183276
320039B1	1	0.55023939398567	0.433255700367271	0.166350046266749	0.0120064618745454
320040B1	1	0.540238817194285	0.461651614786521	0.175361169121338	0.0140582214177726
320041B1	1	0.610897474539005	0.457812916111543	0.160129301127971	0.011311882181431
320042B1	1	0.614584707272785	0.472647180922411	0.179732067316178	0.0139036227162644
320043B1	1	0.570488013968814	0.429778024348439	0.162518349757868	0.0120061458192397
320044B1	1	0.566418081674164	0.435201262940206	0.168201351210127	0.0121135992247206
320045B1	1	0.733978922886517	0.577662438132218	0.223289832463106	0.0195930058615238
320046B1	1	0.682231762474006	0.610601708444391	0.234286841680957	0.0184838673418157
320047B1	1	0.72269994669719	0.524661398481982	0.221467490318939	0.0188617740494006
320048B1	1	0.595426749312673	0.456009291295131	0.188208309072853	0.0154973358431612
320049B1	1	0.582945693792395	0.445520346375705	0.191057186120694	0.0162922724351957
320050B1	1	0.561368808014751	0.427524712086246	0.166700716806209	0.0129614232080471
320051B1	1	0.551667111576108	0.419158992878779	0.158762466641842	0.0116973445828644
320052B1	1	0.662345153785087	0.558915470056993	0.212614943146051	0.0171582255851774
320053B1	1	0.613927842830867	0.467316397871292	0.17881128301443	0.014229721152295
420054B1	1	0.542573643997266	0.440690343401932	0.172688462468264	0.0133243097724429
420055B1	1	0.567175298125246	0.448277336380956	0.183347667210156	0.0137706763510587
420056B1	1	0.561209723257362	0.45366251796185	0.180355805655171	0.013155724155427
420057B1	1	0.610911999850206	0.493279370956555	0.18197229813119	0.0153487909950883
420058B1	1	0.649798868547946	0.509617291762937	0.200017415804047	0.014480267398755
420059B1	1	0.598360614943375	0.502257899744879	0.19667714494728	0.015690334518712
420060B1	1	0.555220309077929	0.471049495811741	0.201966547431545	0.017181469160381
420061B1	1	0.570042719771256	0.476681350453408	0.20092223720877	0.016362852784709
420062B1	1	0.547177972412069	0.459290060453782	0.195779940943609	0.0159478751732618
420063B1	1	0.551478862292676	0.45522667838722	0.188068964821774	0.0158346498648434
420064B1	1	0.597841482794695	0.450413622638857	0.178729134714471	0.0144751267190679
420065B1	1	0.606976441564165	0.448451370977868	0.185843852164226	0.015495475845317
420066B1	1	0.58544694444454	0.444773199407037	0.18322794377823	0.0149530537158839
420067B1	1	0.667424549081853	0.514102559768937	0.201484511878382	0.016354465631747
420068B1	1	0.636185302208877	0.482615166527804	0.192733626458793	0.0143311182513718
420069B1	1	0.622241181458565	0.482203877014734	0.187551798892036	0.0149686864218077
520070B1	1	0.611617384511197	0.540972632623196	0.226812054822335	0.018946459065692
520071B1	1	0.63616273058258	0.547175877303617	0.236162069214666	0.0188215118952563
520072B1	1	0.666829873675506	0.584431301232371	0.251663357927786	0.0206170885260098
520073B1	1	0.524070652407008	0.44221368133096	0.18628526388849	0.0141167263711399
520074B1	1	0.604486702272963	0.496449543253229	0.18998452450486	0.014478537748772
520075B1	1	0.628919594103186	0.504182466003473	0.202863376160206	0.0151292488939864
520076B1	1	0.525817855245043	0.424347926532791	0.183815133681168	0.015661318609251
520077B1	1	0.642724066675158	0.51430780186854	0.191025353145409	0.0152391146038152
520078B1	1	0.687785591470918	0.546881442376258	0.205653825895365	0.0153027809726469
520079B1	1	0.529589220821003	0.404420600629325	0.175502096111661	0.0152084567598179
520080B1	1	0.626644158235978	0.497524206420178	0.189149549499034	0.015362527738854
520081B1	1	0.740296456004015	0.542216057741236	0.220529930563546	0.0175101008975446
520082B1	1	0.513806141230077	0.442954583030919	0.190302203770881	0.0164079058837725
520083B1	1	0.576944681479557	0.477911165709968	0.195089652047304	0.0160792307075906
520084B1	1	0.617381410682358	0.490481939101405	0.202256141257449	0.0157916594114655
520085B1	1	0.630563810379911	0.544081301499921	0.2302761240244	0.018120120140595
620087B1	1	0.635788023324345	0.549581055320296	0.226908874980277	0.0186949347429766
620088B1	1	0.610693312980659	0.518639213015255	0.219622330847409	0.0173043934642098
620121B1	1	0.534651189445672	0.422977488088162	0.175520885140464	0.0153212384418773
620122B1	1	0.514063453422396	0.432334568664852	0.187360216845202	0.017415389085582
620123B1	1	0.529824254900615	0.429702783111814	0.180337831800485	0.0155620106907508
620124B1	1	0.637392562182829	0.496410168644066	0.189186415130504	0.0154989253378604
620125B1	1	0.577725497150926	0.46196142784548	0.185375914847319	0.0145259107590705
620126B1	1	0.69306299801523	0.576482319370702	0.197686514807049	0.0155819614677845
620127B1	1	0.649428926904305	0.542481789056958	0.19759955118201	0.0158445119170189
620128B1	1	0.636181603483418	0.545053227407169	0.19528973731904	0.0152651093037452
620129B1	1	0.588745652158154	0.458309138666935	0.195161496555196	0.0152758448026108
620130B1	1	0.788106309292671	0.575592654071657	0.228351871663703	0.0199127237849371
620089B1	1	0.688246687243382	0.531761640359009	0.190390529015269	0.0145421245142751
620090B1	1	0.700765207829618	0.533577548764548	0.203139524662584	0.0167604252104433
620091B1	1	0.687299024114774	0.552064820463092	0.208327618869466	0.0170476552500337
620092B1	1	0.63703897532482	0.530036518615197	0.197079291380776	0.0156592202279856
310001T1	1	0.582095258490947	0.438527639835369	0.159507716173516	0.00959595116289749
310002T1	1	0.516529361438247	0.385706109118995	0.151889838991313	0.00965537543042404
310003T1	1	0.60623939779873	0.456840934962453	0.157396771496437	0.00839675173444845
310004T1	1	0.634613305499093	0.479700595886028	0.174078660770728	0.010813764482987
310005T1	1	0.631672799844994	0.499643497176349	0.167340088530233	0.00891232254559437
310006T1	1	0.621254583208882	0.473980001785301	0.157056241168106	0.00938272123986866
310007T1	1	0.645574063870356	0.519074090307473	0.178373022666117	0.0102855052978384
310008T1	1	0.533265718599927	0.398440309129009	0.160546644837194	0.0105113984684082
310009T1	1	0.559212742321795	0.426518415163453	0.15491424061763	0.00995171431284366
310010T1	1	0.569898533769024	0.45450392118983	0.166244569972009	0.0102003405781941
310011T1	1	0.554884490513779	0.416028873837636	0.152898679302761	0.0093305634973088
310012T1	1	0.583294290026728	0.450896378215827	0.156837787604942	0.00917368715857411
310013T1	1	0.540759437708013	0.404924671994772	0.155765672072846	0.00980914382435519
310014T1	1	0.532902717122751	0.37691119159031	0.151664930479963	0.00948922706139109
310015T1	1	0.564658005798646	0.427363947874467	0.158189858196082	0.0102415158117312
310016T1	1	0.635275237316039	0.502052440647679	0.174554353013979	0.00984645847657665
320001D1	1	0.659846361779936	0.487615130443243	0.15442130428612	0.00838305167048902
320002D1	1	0.654780271300902	0.489153887525163	0.156081828094585	0.00837110940906838
320003D1	1	0.659719820944043	0.489321688926925	0.156987770402525	0.00852594737677181
320004D1	1	0.667000810878104	0.496834139168039	0.159728020173344	0.00855031968252464
320005D1	1	0.665067692854055	0.491866236066015	0.177090113147067	0.0112753806749083
320006D1	1	0.738394699134401	0.538784809549189	0.191822205326277	0.0104319068066954
320007D1	1	0.695084344281602	0.532048186737457	0.181901873144478	0.00926766798898838
320008D1	1	0.680391265474549	0.479486505991536	0.170483810883091	0.0102053978390325
720095B1	1	0.618853890420016	0.496938964356358	0.181481121609363	0.0146365039969898
720096B1	1	0.595165278785404	0.477919480744371	0.185312266390697	0.0149970398452796
720097B1	1	0.671043580499937	0.498975175562281	0.178061813699242	0.0134619234883671
720098B1	1	0.647560548818083	0.492757114191522	0.18653014233014	0.0149545544009556
720099B1	1	0.77392695805936	0.542900527430314	0.200786264108324	0.01602059544889
720100B1	1	0.66871208801039	0.514217040705813	0.193672952708113	0.0159447858760183
720101B1	1	0.63405742233126	0.487748397657805	0.185270911448578	0.0143647819196494
720102B1	1	0.651689950560297	0.498045825384194	0.182653413299723	0.0148219172490473
720103B1	1	0.595398036966046	0.473666036858964	0.185451328138827	0.0155520620385414
720104B1	1	0.637180929347244	0.498113737859501	0.188546818857557	0.0153834892889723
720105B1	1	0.694512904235181	0.559108466764033	0.198961597071581	0.0163596927326245
720106B1	1	0.614202478115267	0.472464541765282	0.18197921848404	0.0146434595539327
720107B1	1	0.627343072509667	0.497818034061722	0.188078485178115	0.0146140528391058
720108B1	1	0.728701614586499	0.568345517866071	0.199709692578635	0.0153360284877845
820109B1	1	0.576411339044562	0.478949925744579	0.1716047361557	0.0135850559131052
820110B1	1	0.568103526116251	0.446622431257995	0.173747299464021	0.0138059506546512
820111B1	1	0.585596188737033	0.464649940306881	0.17894624648858	0.0145645507901238
820112B1	1	0.568560404173261	0.454104299632257	0.173342526612263	0.0136691215179365
820113B1	1	0.570064148906052	0.443660922648744	0.174023491487324	0.0136193415398395
820114B1	1	0.640062931033253	0.508351450180268	0.183115513022522	0.014516781914462
820115B1	1	0.516334635255761	0.410040025998875	0.160436290090575	0.0121479925489178
820116B1	1	0.626798972761248	0.508323182062207	0.211473051697423	0.0184562299873172
820117B1	1	0.591850807557163	0.492778005356345	0.173281704099952	0.0134391757457365
820118B1	1	0.470999739535858	0.364113542353393	0.15566994737236	0.010608180707097
820119B1	1	0.617300048564452	0.52025895866018	0.187691240207843	0.0137474599541453
820120B1	1	0.529630400424266	0.417214583480583	0.183339155854951	0.0147579889152405
930001D1	1	0.668102644769008	0.549730212812672	0.200531264661044	0.0149240746765704
930002D1	1	0.672341773976056	0.552907791076989	0.197984706700518	0.0143851810968919
930003D1	1	0.700535681969707	0.601638786236609	0.232780392154489	0.0173491166670333
930004D1	1	0.67752671671434	0.571127221504124	0.203236505510934	0.0121064790840031
930005D1	1	0.703523979522299	0.613160182247275	0.287158208468781	0.0276428280464194
930006D1	1	0.711972020074107	0.583766968857453	0.217417329325707	0.0151239941689881
930007D1	1	0.735354717432768	0.569258327586327	0.231526017922312	0.0189628364982019
930008D1	1	0.807883815961091	0.688706789821255	0.297462002026925	0.0272853672170968
930009D1	1	0.78562985407292	0.634549173963109	0.246284435548807	0.0188378503374608
930010D1	1	0.862565393040469	0.696088116013381	0.275961512250814	0.0197797946591832
310167T3	1	0.768426271283629	0.694939961298604	0.320555182816912	0.0294354914543953
310168T3	1	0.798481252526405	0.72793199111075	0.297344849390938	0.0263961463341347
310169T3	1	0.822012095266419	0.710744952406974	0.302450790915734	0.0274182112277013
310144T3	1	0.550768042983801	0.386157401592032	0.16869415289002	0.0104430412413241
310336T3	1	0.820914908730437	0.657784840652145	0.273690413011709	0.0207557727126546
310172T3	1	0.800332647870085	0.596684534246299	0.318833837039043	0.0330105704523575
310055T3	1	0.893028256864282	0.54505233232532	0.293446566018672	0.0373490624918017
310054T3	1	0.836229053380636	0.674134452716897	0.226135489686498	0.032418954938983
310030T3	1	0.648554332230278	0.544148840057857	0.231417863311404	0.0181638242335154
310194T3	1	0.922425023667725	0.791365334641233	0.340810646452189	0.038736762068761
310076T3	1	0.605953678575961	0.509207660173934	0.214818838638603	0.0159486897260191
310170T3	1	0.903097036351635	0.660588211765061	0.366513426558892	0.0368713407406523
310146T3	1	0.736798741867278	0.530971621878864	0.254853386468747	0.0354878281983313
310323T3	1	0.699731561951628	0.553104743808137	0.238303159131776	0.0191337888873947
310174T3	1	0.871616487462874	0.594978505389957	0.250749943509471	0.0451598201098991
310173T3	1	0.822529743021796	0.693978188432253	0.252032002149727	0.0289612432246644
310313T3	0.951971533855222	1	0.759615726229973	0.284979413037942	0.0325929294302058
310040T3	1	0.752527881097622	0.611812011242612	0.307586906853552	0.0299660742108658
310257T3	1	0.723974122051672	0.642408396430435	0.26045893991655	0.0393465345589596
310192T3	1	0.641782291618647	0.554085831811866	0.221490430325827	0.0158362486883982
310031T3	1	0.785222587373627	0.539964437637004	0.270761394248147	0.024225508034466
310287T3	1	0.671830466822596	0.525016701532072	0.22494873999365	0.0196941301981037
310304T3	1	0.791583983538317	0.668504351940921	0.29195590868468	0.0290028126657162
310282T3	1	0.750570972017073	0.570697505077955	0.195524435065917	0.0125234644279912
310222T3	1	0.87574925408047	0.638941435448778	0.235158771886408	0.0209710830790449
930011D1	1	0.516614244284965	0.41647955534167	0.182680267875902	0.0139309052527681
930012D1	1	0.524927309589018	0.421268845378733	0.189335550491209	0.0144823113604288
930013D1	1	0.501646657999647	0.418728153854136	0.182719213231796	0.0140265111786332
930014D1	1	0.627867808773962	0.549903145698428	0.192805027939139	0.0140539627451039
930015D1	1	0.672870457452806	0.571500475061579	0.195479654642788	0.0121064841983313
930016D1	1	0.684631916013792	0.491260556732287	0.169676532722034	0.0105565771604637
930017D1	1	0.529882812629186	0.414045062970607	0.161084759539	0.0112920144560239
930018D1	1	0.474650683961259	0.344119065389547	0.128342047758256	0.00840372465944816
930019D1	1	0.569469095871998	0.44969913937473	0.187994606445105	0.0139964234399943
930020D1	1	0.664596465028836	0.48099402524527	0.195287409128038	0.0147253686263647
930021D1	1	0.788167339027448	0.64964010647617	0.264198663997151	0.0241164692308856
930022D1	1	0.748105521610965	0.617847939783613	0.250451073390961	0.029145399088777
930023D1	1	0.712365134174763	0.525003647442088	0.223142583913173	0.0245985854888002
930024D1	1	0.785103625043569	0.602482260744109	0.261437353145137	0.0252010228091371
930025D1	1	0.924348559554852	0.630727612020526	0.265523147666183	0.0364193283465634
930026D1	1	0.671672233344714	0.495097586351945	0.21002197418252	0.0168140149263919
930027D1	1	0.677403228858828	0.56223653403372	0.234707120551455	0.0227168557404262
930028D1	1	0.673859220709168	0.509796253667358	0.225774934337311	0.0220842257921548
101001T1	1	0.58598019295937	0.4428616701965	0.176388889167126	0.0137897238962835
101002T1	1	0.604141892040075	0.486578325259255	0.187975186002159	0.0157427325962837
101003T1	1	0.544331364014862	0.445635074173723	0.180808560222478	0.0162049704731149
101004T1	1	0.59714255628216	0.475871857652072	0.187679853256252	0.0164239119343231
101005T1	1	0.629894668757715	0.509146971052195	0.185890377444969	0.0158565563759093
101006T1	1	0.642224408644572	0.527453366597747	0.190764519929885	0.0147315283597539
101007T1	1	0.712215227115044	0.535256558589776	0.203557055690895	0.0171219490995752
101008T1	1	0.597740907077221	0.459288462563023	0.183405845875405	0.0148356402108747
101009T1	1	0.603955394089915	0.497071439406716	0.187576432729952	0.0159600433197788
101010T1	1	0.715985147345631	0.593081437933558	0.228115958199444	0.0203252952627096
101011T1	1	0.602043949857492	0.467775643253702	0.174639555646719	0.0142597693145017
101012T1	1	0.581505701512739	0.459308686575085	0.184736886900692	0.0159669982233723
101013T1	1	0.645604064276269	0.526663479892781	0.187479907154343	0.0162007751603935
101014T1	1	0.5529204871025	0.445353365886809	0.18912085816412	0.0166654491516812
101015T1	1	0.593638535573788	0.463145705914111	0.188354871806433	0.0166159924943513
101016T1	1	0.641621203945667	0.509636812287813	0.195499192806867	0.0163631648045415
101017T1	1	0.68785276978734	0.518360369390189	0.201088036222545	0.0175879885074228
101018T1	1	0.585345453655299	0.47834040069241	0.184213383507176	0.0159747301206786
101019T1	1	0.611036282534959	0.490769489393565	0.184423062479	0.0159536760344333
101020T1	1	0.553869121267342	0.430821445993204	0.173618747258915	0.0138288273921175
120021B1	1	0.64557913377664	0.489288282582172	0.191764161903691	0.0167177770583713
